OBJECTID,COD_SIG_ESTACIONAMENTO,MORADA,FREGUESIA,LOCALIZACAO,TIPO_ESTACIONAMENTO,MODELO,NUM_SUPORTES,CAPACIDADE,COBERTO,DOMINIALIDADE,ESTACIONAMENTO_ESTADO,DATA_INSTALACAO,x,y
15045,2283,"Avenida Infante Santo, 46",Estrela,Passeio,HOTSPOT,,0,10,Não,Público,Dedicado Micromobilidade,10/11/2023 12:00:00 AM,-1020497.74986464,4679813.75838606
15046,608,Rua da Cintura do Porto de Lisboa,Misericórdia,Passeio,BICICLETA,Sheffield standard,5,10,Não,Público,Partilhado com Micromobilidade,4/15/2019 12:00:00 AM,-1017953.41160263,4679576.32803982
15047,669,"Campus de Campolide, Reitoria",Campolide,Passeio,BICICLETA,Sheffield standard,6,12,Não,Privado,Interdito Micromobilidade,,-1019717.93123049,4683641.9805302
15048,670,Campus de Campolide,Campolide,Passeio,BICICLETA,Sheffield standard,15,30,Não,Privado,Interdito Micromobilidade,,-1019671.90024461,4683511.93080274
15049,671,Campus de Campolide,Campolide,Passeio,BICICLETA,Sheffield standard,22,44,Não,Privado,Interdito Micromobilidade,,-1019712.4657067,4683410.81868227
15050,672,"Campus de Campolide, Anfiteatro",Campolide,Passeio,BICICLETA,Sheffield standard,12,24,Não,Privado,Interdito Micromobilidade,,-1019672.98352869,4683435.25150261
15051,705,"Rua Capitão-Mor Pedro Teixeira, Escola",Belém,Passeio,BICICLETA,Sheffield standard,4,8,Não,Privado,Interdito Micromobilidade,12/18/2019 12:00:00 AM,-1024914.57965912,4679854.73127479
15052,706,"Praça Afonso de Albuquerque, 1",Belém,Passeio,HOTSPOT,Sheffield standard,2,9,Não,Público,Partilhado com Micromobilidade,6/8/2019 12:00:00 AM,-1024311.64235905,4678356.78168437
15053,707,Praça Afonso de Albuquerque,Belém,Passeio,HOTSPOT,Sheffield standard,2,9,Não,Público,Partilhado com Micromobilidade,12/20/2019 12:00:00 AM,-1024308.95260613,4678337.48840228
15054,708,"Rua Dom Francisco Manuel de Melo, 21A",Avenidas Novas,Lugar estacionamento automóvel,BICICLETA,Sheffield estreito,5,10,Não,Público,Partilhado com Micromobilidade,,-1019568.43890996,4682823.42417333
15055,709,Doca de Santo Amaro,Alcântara,Passeio,HOTSPOT,Sheffield standard,4,13,Não,Público,Partilhado com Micromobilidade,12/27/2019 12:00:00 AM,-1021397.04017954,4678818.38594294
15056,711,"Avenida Rovisco Pais, 16",Arroios,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,2,9,Não,Público,Partilhado com Micromobilidade,5/20/2019 12:00:00 AM,-1017314.92481418,4683826.51427426
15057,837,"Campo dos Mártires da Pátria, 57",Arroios,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,2,9,Não,Público,Partilhado com Micromobilidade,6/25/2020 12:00:00 AM,-1017522.15257714,4682013.4842865
15058,838,"Rua de São Paulo, 94",Misericórdia,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,2,9,Não,Público,Partilhado com Micromobilidade,7/1/2021 12:00:00 AM,-1017969.01578275,4679910.98772105
15059,839,"Rua de São Paulo, 90",Misericórdia,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,3,11,Não,Público,Partilhado com Micromobilidade,7/1/2021 12:00:00 AM,-1017962.62787646,4679908.28997147
15060,840,"Rua de São Paulo, 110",Misericórdia,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,4,13,Não,Público,Partilhado com Micromobilidade,7/1/2021 12:00:00 AM,-1018001.47481725,4679924.65068886
15061,841,"Rua de São Paulo, 112",Misericórdia,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,4,13,Não,Público,Partilhado com Micromobilidade,7/1/2021 12:00:00 AM,-1018007.97399173,4679927.36337541
15062,842,"Rua de São Paulo, 134",Misericórdia,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,7,19,Não,Público,Partilhado com Micromobilidade,7/1/2021 12:00:00 AM,-1018043.02079778,4679942.18771714
15063,843,"Travessa do Carvalho, 14",Misericórdia,Lugar estacionamento automóvel,BICICLETA,Sheffield standard,4,8,Não,Público,Interdito Micromobilidade,7/1/2021 12:00:00 AM,-1018121.96086451,4679958.17899543
15064,844,"Calçada da Tapada, 7",Alcântara,Via,BICICLETA,Sheffield standard,6,12,Não,Público,Partilhado com Micromobilidade,4/1/2020 12:00:00 AM,-1021480.82318203,4679733.41933187
15065,845,"Rua Maria Amália Vaz de Carvalho, Escola",Alvalade,Passeio,BICICLETA,Entorta rodas,1,20,Não,Privado,Interdito Micromobilidade,,-1017667.58108657,4686119.32696449
15066,846,"Rua Maria Amália Vaz de Carvalho, Escola",Alvalade,Passeio,BICICLETA,Entorta rodas,1,20,Não,Privado,Interdito Micromobilidade,,-1017641.79923501,4686117.19342728
15067,847,"Rua Luíz Pacheco, Lote 101",Marvila,Passeio,BICICLETA,Onda,1,5,Não,Público,Partilhado com Micromobilidade,,-1014431.4536053,4686405.88918772
15068,848,"Rua Luíz Pacheco, Lote 101",Marvila,Passeio,BICICLETA,Onda,1,5,Não,Público,Partilhado com Micromobilidade,,-1014435.38948441,4686405.26671838
15069,849,"Rua Luíz Pacheco, Lote 101",Marvila,Passeio,BICICLETA,Onda,1,5,Não,Público,Partilhado com Micromobilidade,,-1014439.67186655,4686404.47413705
15070,850,"Rua Luíz Pacheco, Lote 101",Marvila,Passeio,BICICLETA,Onda,1,5,Não,Público,Partilhado com Micromobilidade,,-1014444.54377962,4686403.80932852
15071,336,"Rua Actor Taborda, 55",Arroios,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,2,9,Não,Público,Partilhado com Micromobilidade,5/19/2019 12:00:00 AM,-1017929.44107525,4683314.30246474
15072,337,"Rua Almirante Barroso, 32A",Arroios,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,4,12,Não,Público,Partilhado com Micromobilidade,5/19/2019 12:00:00 AM,-1017724.15984857,4683271.82224686
15073,338,"Avenida Casal Ribeiro, 28",Arroios,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,2,9,Não,Público,Partilhado com Micromobilidade,5/19/2019 12:00:00 AM,-1017726.55752916,4683412.69920443
15074,339,"Rua de Dona Estefânia, 165",Arroios,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,2,9,Não,Público,Partilhado com Micromobilidade,5/21/2019 12:00:00 AM,-1017597.90348764,4683516.65390678
15075,340,"Rua Alves Redol, 13A",Areeiro,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,2,9,Não,Público,Partilhado com Micromobilidade,5/6/2019 12:00:00 AM,-1017532.13100482,4684068.5964524
15076,341,"Avenida Miguel Bombarda, 1A",Avenidas Novas,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,2,9,Não,Público,Partilhado com Micromobilidade,5/6/2019 12:00:00 AM,-1017936.72291676,4684124.54801285
15077,342,"Avenida António José Almeida, 5D",Areeiro,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,2,9,Não,Público,Partilhado com Micromobilidade,5/8/2019 12:00:00 AM,-1017626.42151358,4684182.27645809
15078,343,Rua do Arco do Cego,Avenidas Novas,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,2,9,Não,Público,Partilhado com Micromobilidade,5/6/2019 12:00:00 AM,-1017699.77754884,4684407.72968573
15079,344,"Avenida Elias Garcia, 48E",Avenidas Novas,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,2,9,Não,Público,Partilhado com Micromobilidade,5/6/2019 12:00:00 AM,-1017932.37149095,4684450.90865421
15080,345,"Campo Pequeno, 36",Areeiro,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,2,9,Não,Público,Partilhado com Micromobilidade,5/14/2019 12:00:00 AM,-1017935.72163887,4684970.93009833
15081,346,"Avenida Miguel Bombarda, 167",Avenidas Novas,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,2,9,Não,Público,Partilhado com Micromobilidade,5/10/2019 12:00:00 AM,-1018808.75708279,4683957.52549549
15082,347,"Avenida Miguel Bombarda, 123",Avenidas Novas,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,2,9,Não,Público,Partilhado com Micromobilidade,5/7/2019 12:00:00 AM,-1018628.35439612,4683991.62053954
15083,348,"Avenida António Augusto de Aguiar, 130A",Avenidas Novas,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,2,9,Não,Público,Partilhado com Micromobilidade,5/20/2019 12:00:00 AM,-1018949.25229867,4683621.32285564
15084,360,"Rua Pedro Nunes, 26",Avenidas Novas,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,2,9,Não,Público,Partilhado com Micromobilidade,5/8/2019 12:00:00 AM,-1018293.80911331,4683548.34857525
15085,361,"Rua Filipe Folque, 40",Avenidas Novas,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,2,9,Não,Público,Partilhado com Micromobilidade,5/10/2019 12:00:00 AM,-1018366.72576533,4683705.19748127
15086,362,"Avenida António Augusto de Aguiar, 100",Avenidas Novas,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,2,9,Não,Público,Partilhado com Micromobilidade,5/14/2019 12:00:00 AM,-1018778.21012771,4683365.56129987
15087,365,"Rua Pinheiro Chagas, 2",Avenidas Novas,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,2,9,Não,Público,Partilhado com Micromobilidade,5/19/2019 12:00:00 AM,-1018120.20884362,4683441.91399723
15088,366,"Avenida João Crisóstomo, 75A",Avenidas Novas,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,2,9,Não,Público,Partilhado com Micromobilidade,5/7/2019 12:00:00 AM,-1018696.99054608,4683877.72553508
15089,367,"Avenida João Crisóstomo, Casa da Moeda",Avenidas Novas,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,2,9,Não,Público,Partilhado com Micromobilidade,5/8/2019 12:00:00 AM,-1017838.19616299,4683987.26625561
15090,368,"Avenida 5 de Outubro, 12E/F",Avenidas Novas,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,2,9,Não,Público,Partilhado com Micromobilidade,5/10/2019 12:00:00 AM,-1018211.80306038,4683541.09687237
15091,369,"Rua Sousa Martins, 21",Arroios,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,2,9,Não,Público,Partilhado com Micromobilidade,5/19/2019 12:00:00 AM,-1018089.8852946,4683070.34502536
15092,370,"Praça José Fontana, 26B",Arroios,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,2,9,Não,Público,Partilhado com Micromobilidade,5/15/2019 12:00:00 AM,-1018019.5670894,4683101.37458205
15093,371,"Rua Gonçalves Crespo, 49",Arroios,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,2,9,Não,Público,Partilhado com Micromobilidade,5/19/2019 12:00:00 AM,-1017911.68518093,4682841.2615452
15094,372,"Rua Ferreira Lapa, 52",Arroios,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,2,9,Não,Público,Partilhado com Micromobilidade,5/20/2019 12:00:00 AM,-1017988.86843583,4682802.16067188
15095,373,"Rua de São Sebastião da Pedreira, 51",Avenidas Novas,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,2,9,Não,Público,Partilhado com Micromobilidade,5/21/2019 12:00:00 AM,-1018525.55172508,4683107.83142159
15096,374,"Rua Bernardo Lima, 66",Santo António,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,2,9,Não,Público,Partilhado com Micromobilidade,5/20/2019 12:00:00 AM,-1018056.05029798,4682733.00150616
15097,375,"Rua Eça de Queiroz, 11",Santo António,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,2,9,Não,Público,Partilhado com Micromobilidade,5/21/2019 12:00:00 AM,-1018335.22341054,4682560.12846329
15098,376,"Largo de Andaluz, 16",Santo António,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,2,9,Não,Público,Partilhado com Micromobilidade,5/19/2019 12:00:00 AM,-1018323.32657301,4682721.37434327
15099,377,"Rua Camilo Castelo Branco, 28",Santo António,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,2,9,Não,Público,Partilhado com Micromobilidade,5/19/2019 12:00:00 AM,-1018356.04805738,4682438.71171873
15100,378,"Rua Sousa Martins, 10",Arroios,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,2,9,Não,Público,Partilhado com Micromobilidade,5/19/2019 12:00:00 AM,-1018159.19618631,4682894.83872644
15101,379,"Rua Engenheiro Vieira da Silva, 3D",Arroios,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,2,9,Não,Público,Partilhado com Micromobilidade,5/19/2019 12:00:00 AM,-1018027.25279362,4683404.36651436
15102,380,"Avenida dos Defensores de Chaves, 1A",Arroios,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,2,9,Não,Público,Partilhado com Micromobilidade,5/10/2019 12:00:00 AM,-1017789.45245453,4683481.11011697
15103,381,"Avenida da República, 14",Avenidas Novas,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,2,9,Não,Público,Partilhado com Micromobilidade,5/8/2019 12:00:00 AM,-1018031.39708608,4683882.03864133
15104,382,"Avenida da República, 8",Arroios,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,2,9,Não,Público,Partilhado com Micromobilidade,5/25/2019 12:00:00 AM,-1018011.71575012,4683779.1737423
15105,395,"Avenida João Crisóstomo, 45",Avenidas Novas,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,2,9,Não,Público,Partilhado com Micromobilidade,5/10/2019 12:00:00 AM,-1018430.26937878,4683906.82858243
15106,399,"Avenida Praia da Vitória, 57",Arroios,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,2,9,Não,Público,Partilhado com Micromobilidade,5/14/2019 12:00:00 AM,-1017887.86772372,4683627.69232188
15107,400,"Avenida Casal Ribeiro, 56A",Arroios,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,2,9,Não,Público,Partilhado com Micromobilidade,5/19/2019 12:00:00 AM,-1017918.1770152,4683551.39502863
15108,401,"Avenida D. João II, 45",Parque das Nações,Passeio,BICICLETA,Cascata,1,10,Não,Público,Partilhado com Micromobilidade,,-1012760.82534442,4689096.42072739
15109,402,"Avenida D. João II, 50",Parque das Nações,Passeio,BICICLETA,Cascata,1,10,Não,Público,Partilhado com Micromobilidade,,-1012691.32266893,4688868.14166002
15110,403,Avenida Conselheiro Fernando de Sousa,Campolide,Passeio,BICICLETA,Grelha,4,8,Não,Público,Partilhado com Micromobilidade,,-1019895.43083295,4682666.75894035
15111,404,Avenida de Brasília,Belém,Passeio,HOTSPOT,Sheffield standard,2,9,Não,Público,Partilhado com Micromobilidade,6/8/2019 12:00:00 AM,-1023087.67008877,4678270.6051271
15112,405,Praça do Império,Belém,Passeio,HOTSPOT,Sheffield standard,2,9,Não,Público,Partilhado com Micromobilidade,6/8/2019 12:00:00 AM,-1024800.71508515,4678078.1233975
15113,406,Avenida de Brasília,Belém,Passeio,HOTSPOT,Sheffield standard,2,9,Não,Público,Partilhado com Micromobilidade,6/8/2019 12:00:00 AM,-1025260.28318636,4677783.70757225
15114,407,Avenida de Brasília,Belém,Passeio,HOTSPOT,Sheffield standard,2,9,Não,Público,Partilhado com Micromobilidade,6/8/2019 12:00:00 AM,-1025676.86548378,4677870.18209091
15115,408,"Avenida da Universidade Técnica, ISCSP",Ajuda,Passeio,BICICLETA,Sheffield standard,4,8,Não,Público,Partilhado com Micromobilidade,,-1023929.44682844,4680725.01583818
15116,409,"Rua da Palma, 43",Santa Maria Maior,Passeio,BICICLETA,Sheffield standard,4,8,Não,Público,Partilhado com Micromobilidade,12/30/2018 12:00:00 AM,-1017103.44617367,4681082.69831025
15117,410,"Avenida 24 de Julho, Mercado",Misericórdia,Passeio,BICICLETA,Sheffield standard,6,12,Não,Público,Partilhado com Micromobilidade,,-1018108.21045076,4679729.1102951
15118,412,Avenida 24 de Julho,Estrela,Passeio,BICICLETA,Sheffield standard,2,4,Não,Público,Partilhado com Micromobilidade,7/4/2019 12:00:00 AM,-1019037.12422855,4679758.17111244
15119,413,"Rua do Instituto Bacteriológico, 3A",Arroios,Passeio,BICICLETA,Sheffield standard,2,4,Não,Público,Partilhado com Micromobilidade,,-1017390.49842686,4681432.48444924
15120,414,"Rua de Dona Estefânia, 8",Arroios,Passeio,BICICLETA,Sheffield standard,3,6,Não,Privado,Interdito Micromobilidade,11/21/2018 12:00:00 AM,-1017482.91452262,4682939.71161524
15121,415,"Rua Dr. Almeida Amaral, 26",Arroios,Passeio,BICICLETA,Sheffield standard,3,6,Não,Público,Partilhado com Micromobilidade,,-1017672.12529238,4682179.74772971
15122,416,"Avenida de Roma, 42C",Alvalade,Passeio,BICICLETA,Sheffield standard,5,10,Não,Público,Partilhado com Micromobilidade,2/13/2019 12:00:00 AM,-1017519.92120702,4685498.72876377
15123,417,"Avenida de Roma, 50",Alvalade,Passeio,BICICLETA,Sheffield standard,3,6,Não,Público,Partilhado com Micromobilidade,2/13/2019 12:00:00 AM,-1017567.06030905,4685604.64302595
15124,418,"Praça de São Paulo, Igreja",Misericórdia,Via,BICICLETA,Sheffield standard,2,4,Não,Público,Interdito Micromobilidade,2/15/2019 12:00:00 AM,-1018022.05753053,4679909.10915078
15125,419,Largo dos Stephens,Misericórdia,Passeio,BICICLETA,Sheffield standard,3,6,Não,Público,Interdito Micromobilidade,2/15/2019 12:00:00 AM,-1017896.28900684,4679925.91487525
15126,420,"Avenida da Igreja, 61",Alvalade,Via,BICICLETA,Sheffield standard,2,4,Não,Público,Partilhado com Micromobilidade,3/28/2019 12:00:00 AM,-1018382.21451267,4686154.54797699
15127,421,"Avenida da Igreja, 57",Alvalade,Via,BICICLETA,Sheffield standard,2,4,Não,Público,Partilhado com Micromobilidade,3/28/2019 12:00:00 AM,-1018303.29570965,4686187.40637132
15128,422,"Avenida da Igreja, 53",Alvalade,Via,BICICLETA,Sheffield standard,2,4,Não,Público,Partilhado com Micromobilidade,3/28/2019 12:00:00 AM,-1018231.8145584,4686218.82077424
15129,423,"Avenida da Igreja, 49",Alvalade,Via,BICICLETA,Sheffield standard,2,4,Não,Público,Partilhado com Micromobilidade,3/28/2019 12:00:00 AM,-1018160.29533103,4686246.83321447
15130,424,"Avenida da Igreja, 45",Alvalade,Via,BICICLETA,Sheffield standard,2,4,Não,Público,Partilhado com Micromobilidade,3/28/2019 12:00:00 AM,-1018090.14574394,4686276.19065582
15131,425,"Avenida da Igreja, 41A",Alvalade,Via,BICICLETA,Sheffield standard,2,4,Não,Público,Partilhado com Micromobilidade,3/28/2019 12:00:00 AM,-1018037.53715972,4686298.54869252
15132,426,"Rua José Duro, 20A",Alvalade,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,6,17,Não,Público,Partilhado com Micromobilidade,4/6/2019 12:00:00 AM,-1017539.93083149,4686549.24865159
15133,427,"Avenida da Igreja, 40A",Alvalade,Lugar estacionamento automóvel,BICICLETA,Sheffield standard,4,8,Não,Público,Partilhado com Micromobilidade,4/6/2019 12:00:00 AM,-1017989.63329948,4686341.76703666
15134,428,"Avenida da Igreja, 18",Alvalade,Via,BICICLETA,Sheffield standard,2,4,Não,Público,Partilhado com Micromobilidade,4/5/2019 12:00:00 AM,-1017603.3196586,4686500.46554949
15135,429,"Rua Marquesa de Alorna, 20",Alvalade,Via,BICICLETA,Sheffield standard,2,4,Não,Público,Partilhado com Micromobilidade,3/18/2019 12:00:00 AM,-1017787.67458096,4686438.90407568
15136,430,"Rua Luís Augusto Palmeirim, 18",Alvalade,Via,BICICLETA,Sheffield standard,2,4,Não,Público,Partilhado com Micromobilidade,4/5/2019 12:00:00 AM,-1017797.68319834,4686645.61621914
15137,431,Travessa de Estêvão Pinto,Campolide,Passeio,BICICLETA,Sheffield standard,4,8,Não,Privado,Interdito Micromobilidade,,-1019878.25473775,4683518.09874791
15138,432,Travessa de Estêvão Pinto,Campolide,Passeio,BICICLETA,Sheffield standard,4,8,Não,Privado,Interdito Micromobilidade,,-1019882.77400374,4683516.34710207
15139,433,Travessa de Estêvão Pinto,Campolide,Passeio,BICICLETA,Sheffield standard,5,10,Não,Privado,Interdito Micromobilidade,,-1019902.51447816,4683581.70310309
15140,434,Travessa de Estêvão Pinto,Campolide,Passeio,BICICLETA,Sheffield standard,,,Não,Privado,Interdito Micromobilidade,,-1019925.64751615,4683575.48983397
15141,435,Campus de Campolide,Campolide,Passeio,BICICLETA,Sheffield standard,4,8,Não,Privado,Interdito Micromobilidade,,-1019851.05000266,4683601.27377431
15142,436,"Avenida de Berna, 26",Avenidas Novas,,BICICLETA,Sheffield standard,,,Não,Privado,Interdito Micromobilidade,,-1018685.83702078,4684520.11111565
15143,437,"Avenida de Berna, 26",Avenidas Novas,,BICICLETA,Sheffield standard,,,Não,Privado,Interdito Micromobilidade,,-1018723.43578978,4684513.70429634
15144,438,"Avenida de Berna, 26",Avenidas Novas,,BICICLETA,Sheffield standard,,,Não,Privado,Interdito Micromobilidade,,-1018745.78221001,4684524.88319776
15145,439,"Avenida de Berna, 26",Avenidas Novas,,BICICLETA,Sheffield standard,,,Não,Privado,Interdito Micromobilidade,,-1018807.13560889,4684510.0469542
15146,440,"Avenida de Berna, 26",Avenidas Novas,,BICICLETA,Sheffield standard,,,Não,Privado,Interdito Micromobilidade,,-1018813.41847448,4684490.1123773
15147,442,"Rua Câmara Reis, Piscina",Parque das Nações,Passeio,BICICLETA,Onda,1,5,Não,Público,Partilhado com Micromobilidade,,-1012980.42089341,4688995.24649387
15148,443,"Avenida de Pádua, Cemitério",Olivais,Via,BICICLETA,Sheffield standard,8,16,Não,Público,Partilhado com Micromobilidade,,-1013905.0760157,4687849.44534077
15149,444,Rua Prof. Manuel Valadares,Lumiar,Passeio,BICICLETA,Sheffield standard,10,20,Não,Público,Partilhado com Micromobilidade,,-1019826.43981169,4689449.67551081
15150,445,"Rua Alexandre Ferreira, 26",Lumiar,Via,BICICLETA,Sheffield standard,3,6,Não,Público,Partilhado com Micromobilidade,,-1019931.17490701,4689571.25721712
15151,446,Campo Pequeno,Avenidas Novas,Passeio,BICICLETA,Lisboa,3,6,Não,Público,Partilhado com Micromobilidade,,-1017930.19226419,4684841.4514122
15152,447,"Avenida Óscar Monteiro Torres, 20A",Areeiro,Passeio,BICICLETA,Onda,1,5,Não,Público,Partilhado com Micromobilidade,,-1017754.95847738,4684904.84440049
15153,448,"Campo Pequeno, Palácio Galveias",Avenidas Novas,Passeio,BICICLETA,Entorta rodas,1,5,Não,Privado,Interdito Micromobilidade,,-1017871.01399092,4684726.15410771
15154,449,"Praça David Leandro da Silva, 24",Marvila,Lugar estacionamento automóvel,BICICLETA,Sheffield standard,2,4,Não,Público,Partilhado com Micromobilidade,11/12/2019 12:00:00 AM,-1013264.24758165,4684865.14063444
15155,450,"Rua do Beato, 40",Beato,Via,HOTSPOT,Sheffield standard,2,9,Não,Público,Partilhado com Micromobilidade,11/12/2019 12:00:00 AM,-1013588.79203638,4683720.17013191
15156,451,"Rua de Nossa Senhora do Amparo, 3A",Benfica,Via,BICICLETA,Sheffield standard,2,4,Não,Público,Partilhado com Micromobilidade,11/13/2019 12:00:00 AM,-1024643.62885784,4685946.33947696
15157,452,"Alameda dos Oceanos, 2.14.01",Parque das Nações,Passeio,HOTSPOT,Sheffield standard,2,9,Não,Público,Partilhado com Micromobilidade,11/14/2019 12:00:00 AM,-1012489.45342335,4689007.09838173
15158,453,"Alameda dos Oceanos, 2.14.01",Parque das Nações,Passeio,HOTSPOT,Sheffield standard,2,9,Não,Público,Partilhado com Micromobilidade,11/15/2019 12:00:00 AM,-1012470.51260965,4689285.49155451
15159,454,"Rua do Bojador, 16D",Parque das Nações,Via,HOTSPOT,Sheffield standard,2,9,Não,Público,Partilhado com Micromobilidade,11/14/2019 12:00:00 AM,-1012165.18329873,4689381.55986702
15160,455,Alameda dos Oceanos,Parque das Nações,Via,BICICLETA,Sheffield standard,2,4,Não,Público,Partilhado com Micromobilidade,11/18/2019 12:00:00 AM,-1012416.30418661,4689874.3190682
15161,456,"Avenida Padre Cruz, Instituto Ricardo Jorge",Lumiar,Passeio,BICICLETA,Sheffield standard,3,6,Não,Público,Partilhado com Micromobilidade,11/13/2019 12:00:00 AM,-1020160.84538755,4687995.93322869
15162,457,"Rua Jorge Ferreira de Vasconcelos, Escola",Alvalade,Passeio,BICICLETA,Sheffield standard,4,8,Não,Privado,Interdito Micromobilidade,10/25/2019 12:00:00 AM,-1017939.38448838,4685438.7319168
15163,458,"Rua de Fernando Pedroso, Escola",Areeiro,Passeio,BICICLETA,Sheffield standard,4,8,Não,Privado,Interdito Micromobilidade,10/29/2019 12:00:00 AM,-1017496.76801084,4684525.39809276
15164,459,"Rua Caetano Alberto, Escola",Areeiro,Passeio,BICICLETA,Sheffield standard,11,22,Não,Privado,Interdito Micromobilidade,10/29/2019 12:00:00 AM,-1017452.29221568,4684389.76540575
15165,460,"Rua Jorge Ferreira de Vasconcelos, Escola",Alvalade,Passeio,BICICLETA,Sheffield standard,6,12,Não,Público,Partilhado com Micromobilidade,10/24/2019 12:00:00 AM,-1018057.1552231,4685475.87248596
15166,461,"Rua Dr. Júlio Dantas, Escola",Campolide,Via,BICICLETA,Sheffield standard,4,8,Não,Privado,Interdito Micromobilidade,10/28/2019 12:00:00 AM,-1019552.08231302,4683732.84080666
15167,462,"Rua Professor Mira Fernandes, Escola",Beato,Passeio,BICICLETA,Sheffield standard,5,10,Não,Público,Partilhado com Micromobilidade,11/11/2019 12:00:00 AM,-1015368.273837,4684421.41577093
15168,463,"Rua Dr. Júlio Dantas, Escola",Campolide,Passeio,BICICLETA,Sheffield standard,3,6,Não,Privado,Interdito Micromobilidade,10/28/2019 12:00:00 AM,-1019507.00509301,4683794.45252477
15169,464,"Avenida Maria Helena Vieira da Silva, 39",Lumiar,Passeio,BICICLETA,Sheffield standard,5,10,Não,Privado,Interdito Micromobilidade,10/30/2019 12:00:00 AM,-1018628.70084544,4688385.65913438
15170,465,"Rua de Xabregas, 50",Beato,Lugar estacionamento automóvel,BICICLETA,Sheffield standard,2,4,Não,Público,Partilhado com Micromobilidade,11/23/2019 12:00:00 AM,-1014252.48371325,4682612.4592083
15171,466,"Alameda dos Oceanos, 2.14.01",Parque das Nações,Passeio,HOTSPOT,Sheffield standard,2,9,Não,Público,Partilhado com Micromobilidade,11/22/2019 12:00:00 AM,-1012476.75669752,4689202.22198353
15172,467,"Via do Oriente, 2H",Parque das Nações,Passeio,HOTSPOT,Sheffield standard,2,9,Não,Público,Partilhado com Micromobilidade,11/18/2019 12:00:00 AM,-1012972.63785468,4691407.39727895
15173,468,"Rua Cidade de Carmona, Escola",Olivais,Passeio,BICICLETA,Sheffield standard,5,10,Não,Público,Partilhado com Micromobilidade,12/18/2019 12:00:00 AM,-1014844.13800418,4688263.66046231
15174,469,"Passeio dos Heróis do Mar, 100",Parque das Nações,Passeio,HOTSPOT,Sheffield standard,2,9,Não,Público,Partilhado com Micromobilidade,11/19/2019 12:00:00 AM,-1012757.20753335,4692075.98597051
15175,470,"Rua Braamcamp, 90",Santo António,Passeio,HOTSPOT,Sheffield standard,2,9,Não,Público,Partilhado com Micromobilidade,11/20/2019 12:00:00 AM,-1018868.9917623,4681807.96213728
15176,471,Campo Grande,Alvalade,Passeio,HOTSPOT,Sheffield standard,2,9,Não,Público,Partilhado com Micromobilidade,11/28/2019 12:00:00 AM,-1018969.74292933,4686607.14818876
15177,472,"Campo Grande, 37A",Alvalade,Passeio,HOTSPOT,Sheffield standard,2,9,Não,Público,Partilhado com Micromobilidade,11/28/2019 12:00:00 AM,-1018595.07978298,4685943.01776958
