objectid,cod_sig,morada,freguesia,localizacao,tipo_estacionamento,modelo,num_suportes,capacidade,coberto,dominialidade,estado,data_instalacao,lon,lat
15960,1461,"Rua José Lins do Rego, 20",Alvalade,Via,BICICLETA,Sheffield standard,2,4,0,Público,Partilhado com Micromobilidade,2021-05-15,-9.14869171589727,38.7548547258195
15961,1465,Rua Galileu Galilei,Carnide,Passeio,BICICLETA,Sheffield standard,5,10,0,Público,Partilhado com Micromobilidade,2021-05-31,-9.18940559376908,38.7537533135186
15962,1467,"Avenida Almirante Reis, 31",Arroios,Passeio,BICICLETA,Sheffield standard,5,10,0,Público,Partilhado com Micromobilidade,2021-05-31,-9.1353510114191,38.7230231986003
15963,1468,"Campo Grande, 5",Alvalade,Passeio,BICICLETA,Sheffield standard,5,10,1,Público,Partilhado com Micromobilidade,2021-05-31,-9.14913844195111,38.7485738967333
15964,2544,Rua Marquês de Fronteira,Avenidas Novas,Passeio,BICICLETA,Sheffield standard,5,10,0,Privado,Interdito Micromobilidade,,-9.1523556950827,38.7349622166447
15965,1470,Praça da Figueira,Santa Maria Maior,Passeio,BICICLETA,Sheffield standard,5,10,0,Público,Partilhado com Micromobilidade,2021-05-31,-9.13752423629261,38.7142002113574
15966,1471,"Avenida António Augusto de Aguiar, 142",Avenidas Novas,Passeio,BICICLETA,Sheffield standard,5,10,0,Público,Partilhado com Micromobilidade,2021-05-31,-9.154164679513,38.7347749210327
15967,1472,"Praça do Duque de Saldanha, 32",Arroios,Passeio,BICICLETA,Sheffield standard,5,10,0,Público,Partilhado com Micromobilidade,2021-05-31,-9.14421770811513,38.7340674504988
15968,1473,Praça dos Restauradores,Santa Maria Maior,Passeio,BICICLETA,Sheffield standard,5,10,0,Público,Partilhado com Micromobilidade,2021-05-31,-9.14099826459586,38.7153436591327
15969,1474,"Tapada da Ajuda, ISA",Alcântara,Lugar estacionamento automóvel,BICICLETA,Sheffield standard,4,8,0,Público,Partilhado com Micromobilidade,,-9.18177540393052,38.7077034575662
15970,1475,Tapada da Ajuda,Alcântara,Passeio,BICICLETA,Sheffield standard,4,8,0,Público,Partilhado com Micromobilidade,,-9.18482225927472,38.7079770043614
15971,1477,Avenida Professor Egas Moniz,Alvalade,Via,BICICLETA,Entorta rodas,2,8,0,Público,Partilhado com Micromobilidade,,-9.16023627681128,38.7503569912854
15972,1478,"Alameda da Encarnação, Escola",Olivais,Passeio,BICICLETA,Sheffield standard,10,20,0,Privado,Interdito Micromobilidade,2021-06-18,-9.11857179263271,38.7741837330556
15973,1479,"Avenida de Brasília, Estação Fluvial",Belém,Passeio,BICICLETA,Sheffield estreito,2,2,0,Público,Partilhado com Micromobilidade,,-9.19942594732774,38.6950996080582
15974,1480,"Avenida de Madrid, 8",Areeiro,Passeio,BICICLETA,Sheffield standard,5,10,0,Público,Partilhado com Micromobilidade,,-9.13543228868035,38.7436537546769
15975,1481,"Praça Francisco Sá Carneiro, 12",Areeiro,Passeio,BICICLETA,Sheffield standard,3,6,0,Público,Partilhado com Micromobilidade,2021-06-22,-9.13281842383602,38.7420290009751
15976,1482,Praça Francisco Sá Carneiro,Areeiro,Passeio,BICICLETA,Sheffield standard,5,10,0,Público,Partilhado com Micromobilidade,2021-05-31,-9.13309514190738,38.7418858403772
15977,1483,Rua Interior ao Aeroporto da Portela,Olivais,Passeio,BICICLETA,Sheffield standard,5,10,0,Público,Partilhado com Micromobilidade,2021-06-22,-9.12800189893754,38.768671270984
15978,1484,Estrada Militar,Carnide,Passeio,BICICLETA,Sheffield standard,5,10,0,Público,Partilhado com Micromobilidade,2021-06-09,-9.19666639356083,38.7624368697092
15979,1485,Avenida Professor Gama Pinto,Alvalade,Passeio,BICICLETA,Sheffield standard,5,10,0,Público,Partilhado com Micromobilidade,2021-06-09,-9.15904060523776,38.7509398873073
15980,1486,Avenida da República,Avenidas Novas,Passeio,BICICLETA,Sheffield standard,5,10,0,Público,Partilhado com Micromobilidade,2021-06-22,-9.14798794667727,38.7451990557033
15981,1487,"Avenida Infante Dom Henrique, Estação",Santa Maria Maior,Passeio,BICICLETA,Sheffield standard,5,10,0,Público,Partilhado com Micromobilidade,2021-06-22,-9.1348925788484,38.7066723059924
15982,1488,"Avenida Afonso Costa, 6",Areeiro,Lugar estacionamento automóvel,BICICLETA,Sheffield standard,4,8,0,Público,Partilhado com Micromobilidade,2021-07-01,-9.13183158114822,38.7419349212073
15983,1489,"Avenida Afonso Costa, 10",Areeiro,Lugar estacionamento automóvel,BICICLETA,Sheffield standard,4,8,0,Público,Partilhado com Micromobilidade,2021-07-01,-9.1307836220849,38.741821357313
15984,1490,"Rua Primeiro de Maio a Alcântara, 52",Alcântara,Via,BICICLETA,Sheffield standard,5,10,0,Público,Partilhado com Micromobilidade,2021-07-05,-9.17940812231594,38.7036405181492
15985,354,"Avenida Barbosa du Bocage, 27",Avenidas Novas,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,2,9,0,Público,Partilhado com Micromobilidade,2019-05-06,-9.1444621778216,38.7406024134887
15986,199,"Rua Fernão Mendes Pinto,19",Belém,Passeio,BICICLETA,Sheffield standard,6,12,0,Público,Partilhado com Micromobilidade,2021-02-01,-9.22073777870285,38.6954257519021
15987,1493,Rua Pedro de Azevedo,Marvila,Lugar estacionamento automóvel,BICICLETA,Sheffield standard,4,8,0,Público,Partilhado com Micromobilidade,2021-06-24,-9.10772795808839,38.7445940529281
15988,1494,"Rua do Salitre, 201",Santo António,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,2,9,0,Público,Partilhado com Micromobilidade,2021-02-04,-9.15398257634523,38.7199847995898
15989,1495,"Rua Morais Soares, 35A",Penha de França,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,3,11,0,Público,Partilhado com Micromobilidade,2021-07-05,-9.12608525404084,38.7308316844861
15990,1496,Rua Prof. Fernando da Fonseca,Lumiar,Passeio,BICICLETA,Sheffield standard,3,6,0,Público,Partilhado com Micromobilidade,2021-07-05,-9.16103958970607,38.7624835950007
15991,1497,"Rua António Stromp, 10",Lumiar,Lugar estacionamento automóvel,BICICLETA,Sheffield standard,4,8,0,Público,Partilhado com Micromobilidade,2021-07-05,-9.15788595725529,38.7641047949201
15992,1498,Rua Francisco Stromp,Lumiar,Lugar estacionamento automóvel,BICICLETA,Sheffield standard,4,8,0,Público,Partilhado com Micromobilidade,2021-07-05,-9.15902773008761,38.763812700102
15993,1499,"Rua Bispo de Cochim, 1",Penha de França,Via,BICICLETA,Entorta rodas,1,5,0,Público,Partilhado com Micromobilidade,,-9.1125359990899,38.7244749542458
15994,1500,"Rua Jorge de Sena, 3E",Santa Clara,Passeio,BICICLETA,Sheffield standard,4,8,0,Público,Partilhado com Micromobilidade,2021-04-01,-9.16139200511297,38.7790750902626
15995,1501,"Rua Vitorino Nemésio, 3",Santa Clara,Passeio,BICICLETA,Sheffield standard,4,8,0,Público,Partilhado com Micromobilidade,2021-04-01,-9.16047144449645,38.7813683071312
15996,1502,"Largo do Ministro, 1",Santa Clara,Passeio,BICICLETA,Sheffield standard,2,4,0,Público,Partilhado com Micromobilidade,2021-04-01,-9.15944098601909,38.7825303718675
15997,1503,"Largo do Ministro, 7",Santa Clara,Passeio,BICICLETA,Sheffield standard,4,8,0,Público,Partilhado com Micromobilidade,2021-04-01,-9.1593636699109,38.7823733391961
15998,1504,Largo da Boa-Hora,Santa Maria Maior,Passeio,BICICLETA,Sheffield standard,6,12,0,Público,Interdito Micromobilidade,2021-08-13,-9.13920771584657,38.7098044056669
15999,1505,"Rua Professor Eduardo Araújo Coelho, 3B",Lumiar,Lugar estacionamento automóvel,BICIPARQUE,Entorta rodas com encosto,13,13,1,Público,Interdito Micromobilidade,2021-07-01,-9.16491839185346,38.7611150557825
16000,1506,"Rua Prof. Vieira de Almeida, 4",Lumiar,Lugar estacionamento automóvel,BICIPARQUE,Entorta rodas com encosto,13,13,1,Público,Interdito Micromobilidade,2021-07-01,-9.1666443412823,38.7610732314917
16001,1507,Avenida Machado Santos,São Domingos de Benfica,Lugar estacionamento automóvel,BICIPARQUE,Entorta rodas com encosto,11,11,1,Público,Interdito Micromobilidade,2021-07-01,-9.18213298984063,38.7536356558103
16002,1508,"Rua João Chagas, 3",São Domingos de Benfica,Lugar estacionamento automóvel,BICIPARQUE,Entorta rodas com encosto,30,30,1,Público,Interdito Micromobilidade,2021-07-01,-9.17794545457031,38.7478455174152
16003,1509,Rua Teixeira de Pascoais,Alvalade,Lugar estacionamento automóvel,BICIPARQUE,Entorta rodas com encosto,13,13,1,Público,Interdito Micromobilidade,2021-07-01,-9.13589602773152,38.7462840007291
16004,1510,Rua Soeiro Pereira Gomes,Avenidas Novas,Lugar estacionamento automóvel,BICIPARQUE,Entorta rodas com encosto,16,16,1,Público,Interdito Micromobilidade,2021-07-01,-9.16004649803584,38.7445520832585
16005,1511,Rua Manuel Gouveia,Areeiro,Lugar estacionamento automóvel,BICIPARQUE,Entorta rodas com encosto,42,42,1,Público,Interdito Micromobilidade,2021-07-01,-9.13083899343102,38.7444785267529
16006,1512,Rua João da Silva,Areeiro,Lugar estacionamento automóvel,BICIPARQUE,Entorta rodas com encosto,13,13,1,Público,Interdito Micromobilidade,2021-07-01,-9.12896941446355,38.7425008128735
16007,1513,Rua da Verónica,São Vicente,Lugar estacionamento automóvel,BICIPARQUE,Entorta rodas com encosto,7,7,1,Público,Interdito Micromobilidade,2021-07-01,-9.12930433422275,38.716760653781
16008,1514,Calçada do Marquês de Tancos,Santa Maria Maior,Lugar estacionamento automóvel,BICIPARQUE,Entorta rodas com encosto,9,9,1,Público,Interdito Micromobilidade,2021-07-01,-9.13507339448247,38.7122715644399
16009,1516,Rua Sousa Pinto,Santo António,Lugar estacionamento automóvel,BICIPARQUE,Entorta rodas com encosto,20,20,1,Público,Interdito Micromobilidade,2021-07-01,-9.15767187760978,38.7242765534587
16010,1517,"Rua Correia Teles, 103",Campo de Ourique,Lugar estacionamento automóvel,BICIPARQUE,Entorta rodas com encosto,29,29,1,Público,Interdito Micromobilidade,2021-07-01,-9.17071961337368,38.7186792694988
16011,1518,"Rua de Ponta Delgada, 68",Arroios,Passeio,BICICLETA,Sheffield standard,3,6,0,Público,Partilhado com Micromobilidade,,-9.13765550113894,38.7333826906417
16012,1519,"Largo Doutor António Viana, 1",Campo de Ourique,Passeio,BICICLETA,Sheffield standard,5,10,0,Público,Partilhado com Micromobilidade,2022-04-01,-9.16229287624291,38.7180592400672
16013,1520,"Rua Silva Carvalho, 54",Campo de Ourique,Lugar estacionamento automóvel,BICICLETA,Sheffield standard,5,10,0,Público,Partilhado com Micromobilidade,,-9.16228103876883,38.7182843203051
16014,1521,Rua da Centieira,Parque das Nações,Passeio,BICICLETA,Sheffield standard,27,54,0,Público,Partilhado com Micromobilidade,,-9.09975696244395,38.7666004135427
16015,1522,Praça das Novas Nações,Arroios,Lugar estacionamento automóvel,BICICLETA,Sheffield standard,4,8,0,Público,Partilhado com Micromobilidade,2021-08-24,-9.13290135382774,38.7261709612202
16016,1523,"Avenida Engenheiro Arantes e Oliveira, 24",Areeiro,Via,BICICLETA,Sheffield standard,2,4,0,Público,Partilhado com Micromobilidade,2021-08-24,-9.12439041921797,38.7410935116728
16017,1524,Rua Prof. Simões Raposo 13C,Lumiar,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,2,9,0,Público,Partilhado com Micromobilidade,2021-08-24,-9.17398204813799,38.7620856547308
16018,1525,"Avenida São João de Deus, 1",Areeiro,Via,BICICLETA,Sheffield standard,4,8,0,Público,Partilhado com Micromobilidade,2021-08-24,-9.13240828097657,38.7455952455614
16019,1526,"Praça Afrânio Peixoto, 13",Areeiro,Via,BICICLETA,Sheffield standard,1,2,0,Público,Partilhado com Micromobilidade,2021-08-24,-9.136676504632,38.7448828682481
16020,1527,"Praça Afrânio Peixoto, 8",Areeiro,Via,BICICLETA,Sheffield standard,1,2,0,Público,Partilhado com Micromobilidade,2021-08-24,-9.1362529158461,38.744471534514
16021,1528,"Praça Afrânio Peixoto, 2",Areeiro,Via,BICICLETA,Sheffield standard,1,2,0,Público,Partilhado com Micromobilidade,2021-08-24,-9.13586227333377,38.7449259614735
16022,1529,Rua Oliveira Cadornega,Marvila,Via,BICICLETA,Sheffield standard,3,6,0,Público,Partilhado com Micromobilidade,2021-08-24,-9.10968801416439,38.753911255381
16023,1530,"Praça Afrânio Peixoto, 15",Areeiro,Via,BICICLETA,Sheffield standard,1,2,0,Público,Partilhado com Micromobilidade,2021-08-24,-9.13669139387344,38.7452307945102
16024,1531,"Praça Afrânio Peixoto, 14",Areeiro,Via,BICICLETA,Sheffield standard,1,2,0,Público,Partilhado com Micromobilidade,2021-08-24,-9.13667507537699,38.7450054079234
16025,1532,"Praça Afrânio Peixoto, 11",Areeiro,Via,BICICLETA,Sheffield standard,1,2,0,Público,Partilhado com Micromobilidade,2021-08-24,-9.13661255491163,38.7446167562557
16026,1533,"Praça Afrânio Peixoto, 7",Areeiro,Via,BICICLETA,Sheffield standard,1,2,0,Público,Partilhado com Micromobilidade,2021-08-24,-9.13614166023579,38.7444833995743
16027,1534,"Praça Afrânio Peixoto, 4",Areeiro,Via,BICICLETA,Sheffield standard,1,2,0,Público,Partilhado com Micromobilidade,2021-08-24,-9.13588003784791,38.7446727273557
16028,1535,"Praça Afrânio Peixoto, 2A",Areeiro,Via,BICICLETA,Sheffield standard,1,2,0,Público,Partilhado com Micromobilidade,2021-08-24,-9.13587124999316,38.7450252337879
16029,1536,"Praça Afrânio Peixoto, 1",Areeiro,Passeio,BICICLETA,Sheffield standard,1,2,0,Público,Partilhado com Micromobilidade,2021-08-24,-9.13588626583835,38.7451913078108
16030,1537,Avenida Professor Egas Moniz,Alvalade,Passeio,BICICLETA,Entorta rodas,1,9,0,Público,Partilhado com Micromobilidade,,-9.16431935226798,38.7506651294725
16031,530,Rua da Verónica,São Vicente,Passeio,BICICLETA,Sheffield standard,3,6,1,Público,Interdito Micromobilidade,2021-07-01,-9.1292157035003,38.716762448469
16032,1539,Rua Sousa Pinto,Santo António,Lugar estacionamento automóvel,BICICLETA,Sheffield standard,5,10,1,Privado,Interdito Micromobilidade,2021-07-01,-9.15759713502012,38.7243153135446
16033,1540,Rua Manuel Gouveia,Areeiro,Lugar estacionamento motociclo,BICICLETA,Sheffield standard,6,12,1,Público,Partilhado com Micromobilidade,2021-09-01,-9.13038363400054,38.7452200636374
16034,1541,"Rua Correia Teles, 103",Campo de Ourique,Passeio,BICICLETA,Sheffield standard,2,4,1,Público,Partilhado com Micromobilidade,2021-07-01,-9.17078424690448,38.7184617171347
16035,1542,Rua João da Silva,Areeiro,Passeio,BICICLETA,Sheffield standard,4,8,1,Privado,Interdito Micromobilidade,2021-07-01,-9.12892516079969,38.7424959941627
16036,1543,"Calçada dos Barbadinhos, 114E",São Vicente,Passeio,BICICLETA,Sheffield standard,2,4,0,Público,Partilhado com Micromobilidade,2022-04-01,-9.12356339062678,38.7211499614545
16037,1544,"Rua Conde de Sabugosa, 25A",Alvalade,Lugar estacionamento automóvel,BICICLETA,Sheffield standard,2,4,0,Público,Partilhado com Micromobilidade,2021-09-22,-9.14030241696335,38.7480854151076
16038,1545,Doca do Jardim do Tabaco,Santa Maria Maior,Passeio,BICICLETA,Sheffield standard,6,12,0,Público,Partilhado com Micromobilidade,,-9.12404166961575,38.7118138916124
16040,1548,Rua do Arco do Marquês de Alegrete,Santa Maria Maior,Via,HOTSPOT,Sheffield standard,4,13,0,Público,Partilhado com Micromobilidade,2021-10-01,-9.13642205290558,38.7145085010048
16041,1549,Rua Silva e Albuquerque,Alvalade,Lugar estacionamento automóvel,BICICLETA,Sheffield standard,4,8,0,Público,Partilhado com Micromobilidade,2021-10-01,-9.13762661156958,38.7499598084591
16042,1550,"Rua Silva e Albuquerque, 25",Alvalade,Lugar estacionamento automóvel,BICICLETA,Sheffield standard,4,8,0,Público,Partilhado com Micromobilidade,2021-10-10,-9.14163037798705,38.7506856907406
16043,1551,Avenida Rovisco Pais,Areeiro,Passeio,BICICLETA,Sheffield standard,10,20,0,Privado,Interdito Micromobilidade,2021-10-07,-9.13777477376535,38.7359593726496
16044,1552,"Avenida de António José de Almeida, Universidade",Areeiro,Passeio,BICICLETA,Sheffield standard,5,10,0,Privado,Interdito Micromobilidade,2021-10-07,-9.13834510219224,38.7371117114949
16045,1553,"Rua Capitão Santiago de Carvalho, Escola",Olivais,Via,HOTSPOT,Sheffield standard,2,9,0,Público,Partilhado com Micromobilidade,2020-12-14,-9.11080987540041,38.771093052082
16046,1556,"Avenida 5 de Outubro, 18",Avenidas Novas,Passeio,BICICLETA,Sheffield standard,3,6,0,Público,Partilhado com Micromobilidade,2021-06-25,-9.14876482587882,38.7411668987237
16047,1557,"Avenida Poeta Mistral, 31",Avenidas Novas,Passeio,BICICLETA,Sheffield standard,3,6,0,Público,Partilhado com Micromobilidade,2021-06-25,-9.15147436235836,38.7395463715568
16049,1559,"Rua Carvalho Araújo, 28",Penha de França,Lugar estacionamento automóvel,BICICLETA,Sheffield standard,2,4,0,Público,Partilhado com Micromobilidade,2021-08-01,-9.13126128214705,38.7337885003734
16050,1560,"Rua Carvalho Araújo, 28",Penha de França,Lugar estacionamento automóvel,BICICLETA,Sheffield standard,2,4,0,Público,Partilhado com Micromobilidade,2021-08-01,-9.13125395778221,38.7336822584013
16051,1561,"Rua Professor Lima Basto, 69",São Domingos de Benfica,Passeio,BICICLETA,Sheffield standard,3,6,0,Público,Partilhado com Micromobilidade,2021-10-01,-9.16063585487765,38.7386597008993
16052,1562,Rua Professor Lima Basto,São Domingos de Benfica,Via,BICICLETA,Sheffield standard,6,12,0,Público,Partilhado com Micromobilidade,2021-10-01,-9.16242347042339,38.7393804695104
16053,1563,"Rua Doutor António Granjo, 1",São Domingos de Benfica,Via,BICICLETA,Sheffield standard,4,8,0,Público,Partilhado com Micromobilidade,2021-10-01,-9.16484610192795,38.7399471077002
16054,1564,"Rua Doutor António Granjo, 4",São Domingos de Benfica,Via,BICICLETA,Sheffield standard,2,4,0,Público,Partilhado com Micromobilidade,2021-10-01,-9.16492023532434,38.7399600389542
16055,1565,Estrada de Telheiras,Lumiar,Via,HOTSPOT,Sheffield standard,2,9,0,Público,Partilhado com Micromobilidade,2021-10-22,-9.16691367609952,38.7598009419286
16056,1566,Rua Castilho,Avenidas Novas,Via,HOTSPOT,Sheffield standard,2,9,0,Público,Partilhado com Micromobilidade,2021-10-22,-9.15741899895612,38.7291869429043
16057,1640,"Rua Eugénio de Castro, Escola",Alvalade,Passeio,BICICLETA,Sheffield standard,7,14,0,Privado,Interdito Micromobilidade,2021-12-06,-9.14737033479636,38.7544867167867
16058,1641,"Rua Abel Salazar, 31",Lumiar,Passeio,BICICLETA,Sheffield standard,2,4,0,Privado,Interdito Micromobilidade,2021-12-10,-9.16795309142815,38.767521317876
16059,1642,"Rua Prof. Arsénio Nunes, Escola",Carnide,Passeio,BICICLETA,Sheffield standard,8,16,0,Privado,Interdito Micromobilidade,2021-12-14,-9.19409289690624,38.7683559178082
16060,1643,"Rua Maria Amália Vaz de Carvalho, Escola",Alvalade,Passeio,BICICLETA,Sheffield standard,4,8,1,Privado,Interdito Micromobilidade,2021-12-06,-9.14179798539248,38.751178993304
16061,1644,"Largo do Ministro, 9",Santa Clara,Lugar estacionamento automóvel,BICICLETA,Sheffield standard,8,16,1,Privado,Interdito Micromobilidade,2021-12-09,-9.15908558309924,38.7821812357211
16062,1645,"Largo do Poço, 6",Lumiar,Passeio,BICICLETA,Sheffield standard,6,12,0,Privado,Interdito Micromobilidade,2021-12-14,-9.16743623728909,38.7596534024158
16063,1646,"Avenida Santa Joana Princesa, 13",Alvalade,Passeio,BICICLETA,Sheffield standard,4,8,0,Público,Partilhado com Micromobilidade,2021-12-03,-9.13718541419516,38.7537815994983
16064,1647,"Rua Alexandre de Sá Pinto, 26",Belém,Lugar estacionamento automóvel,BICICLETA,Sheffield standard,5,10,0,Privado,Interdito Micromobilidade,2021-12-23,-9.19518358448103,38.6982430743072
16065,1648,"Praça de Malaca, 3",Belém,Via,BICICLETA,Sheffield standard,5,10,0,Privado,Interdito Micromobilidade,2021-12-22,-9.21026142204694,38.6993764336673
16066,1649,"Rua Gilberto Freyre, Escola",Marvila,Passeio,BICICLETA,Sheffield standard,5,10,0,Privado,Interdito Micromobilidade,2021-12-09,-9.12127078022502,38.7443601331184
16067,1650,"Azinhaga da Bela Vista, 2B-2C",Marvila,Via,BICICLETA,Sheffield standard,5,10,0,Privado,Interdito Micromobilidade,2021-12-08,-9.12580249024286,38.7556999866014
16068,1651,"Rua Corsário das Ilhas, 4-4B",Parque das Nações,Passeio,BICICLETA,Sheffield standard,5,10,0,Privado,Interdito Micromobilidade,2021-12-02,-9.09829795664347,38.758768008638
16069,1652,Rua Madre de Deus,Penha de França,Passeio,BICICLETA,Sheffield standard,5,10,0,Privado,Interdito Micromobilidade,2021-12-10,-9.11531870753702,38.7231883279764
16070,1653,"Rua da Verónica, Escola",São Vicente,Passeio,BICICLETA,Sheffield standard,3,6,1,Privado,Interdito Micromobilidade,2021-12-13,-9.12831139428539,38.7162901120081
16071,1654,"Rua Abel Salazar, 31",Lumiar,Passeio,BICICLETA,Sheffield standard,2,4,0,Privado,Interdito Micromobilidade,2021-12-10,-9.16798914092734,38.7675702496552
16072,1655,"Largo Frederico Valsassina, 2A",Marvila,Passeio,BICICLETA,Sheffield standard,6,12,0,Público,Partilhado com Micromobilidade,2021-12-09,-9.12601262663373,38.7555523575779
16073,1656,"Avenida Marechal Craveiro Lopes, 1",Lumiar,Via,BICICLETA,Sheffield standard,7,14,0,Privado,Interdito Micromobilidade,2021-12-09,-9.1540492080573,38.7603516435137
16074,1657,"Rua da Verónica, Escola",São Vicente,Passeio,BICICLETA,Sheffield standard,4,8,0,Privado,Interdito Micromobilidade,2021-12-13,-9.12817294240659,38.7161537642761
16075,1658,Rua Madre de Deus,Penha de França,Passeio,BICICLETA,Sheffield standard,5,10,0,Privado,Interdito Micromobilidade,2021-12-10,-9.11505281398686,38.7231669663474
16076,1659,Rua Armindo Rodrigues,Lumiar,Passeio,BICICLETA,Sheffield standard,11,22,1,Privado,Interdito Micromobilidade,2021-12-23,-9.16655378162612,38.7680983961001
16077,1660,"Avenida Almirante Gago Coutinho, 82",Alvalade,Passeio,BICICLETA,Sheffield standard,3,6,1,Privado,Interdito Micromobilidade,2021-12-07,-9.13044202195604,38.7515309945425
16078,1661,"Estrada de Telheiras, 113",Lumiar,Passeio,BICICLETA,Sheffield standard,3,6,0,Privado,Interdito Micromobilidade,2021-12-10,-9.16445601900614,38.7591052656127
16079,1662,"Estrada de Benfica, 535",Benfica,Passeio,BICICLETA,Sheffield standard,3,6,0,Privado,Interdito Micromobilidade,2021-12-16,-9.19475690815711,38.7496488270295
16080,1663,"Estrada de Benfica, 535",Benfica,Passeio,BICICLETA,Sheffield standard,3,6,0,Privado,Interdito Micromobilidade,2021-12-17,-9.19468597956368,38.7496375548404
16081,1664,"Campo de Santa Clara, Mercado",São Vicente,Passeio,BICICLETA,Sheffield standard,3,6,0,Público,Partilhado com Micromobilidade,2022-01-28,-9.12582419962022,38.7153248406908
16082,1665,Campo de Santa Clara,São Vicente,Passeio,BICICLETA,Sheffield standard,2,4,0,Privado,Interdito Micromobilidade,2022-01-28,-9.12495861828524,38.7158480801303
16083,1666,Campo de Santa Clara,São Vicente,Passeio,BICICLETA,Sheffield standard,2,4,0,Privado,Interdito Micromobilidade,2022-01-28,-9.12439667451338,38.7160183932061
16084,1667,Campus de Campolide,Campolide,Passeio,BICICLETA,Sheffield standard,25,50,0,Privado,Interdito Micromobilidade,,-9.15976510992451,38.7330738292978
16085,1668,"Rua de Campolide, 28",Campolide,Passeio,BICICLETA,Sheffield estilizado,1,5,0,Público,Partilhado com Micromobilidade,,-9.16216986451613,38.7262197218497
16086,1669,"Tapada das Necessidades, Escola",Estrela,Passeio,BICICLETA,Sheffield standard,4,8,0,Privado,Interdito Micromobilidade,2022-02-02,-9.17106753471269,38.7090066569529
16087,1670,"Rua Prista Monteiro, Escola",Carnide,Passeio,BICICLETA,Sheffield standard,3,6,0,Privado,Interdito Micromobilidade,2022-02-02,-9.1819483798873,38.7658598520809
16088,1671,"Rua Maria Brown, 1",Carnide,Passeio,BICICLETA,Sheffield standard,3,6,0,Privado,Interdito Micromobilidade,2022-01-31,-9.18644302286652,38.7596471831171
16089,1672,"Rua Dom Luís da Cunha, Escola",Alvalade,Passeio,BICICLETA,Sheffield standard,8,16,0,Privado,Interdito Micromobilidade,2022-02-01,-9.16746533329479,38.7563615349002
16090,1673,"Rua Luís de Freitas Branco, Escola",Lumiar,Passeio,BICICLETA,Sheffield standard,5,10,0,Privado,Interdito Micromobilidade,2022-01-17,-9.16250030117029,38.7710404528699
16091,1674,"Rua Mário Sampaio Ribeiro, Escola",Lumiar,Passeio,BICICLETA,Sheffield standard,5,10,0,Privado,Interdito Micromobilidade,2022-01-17,-9.16283808336551,38.7689748099627
16092,1675,"Rua Mário Sampaio Ribeiro, Escola",Lumiar,Via,BICICLETA,Sheffield standard,4,8,0,Privado,Interdito Micromobilidade,2022-01-17,-9.16184131127107,38.7695840317933
16093,1676,"Rua Prof. Mário Chicó, Escola",Lumiar,Passeio,BICICLETA,Sheffield standard,9,18,0,Privado,Interdito Micromobilidade,2022-02-02,-9.16834589862067,38.7625010537061
16094,1677,"Rua Rodrigo da Fonseca, Escola",Avenidas Novas,Passeio,BICICLETA,Sheffield standard,2,4,1,Privado,Interdito Micromobilidade,2022-02-04,-9.15703028667745,38.7267056118017
16095,1678,"Rua Professor Mira Fernandes, Escola",Beato,Passeio,BICICLETA,Sheffield standard,5,10,0,Privado,Interdito Micromobilidade,2022-01-27,-9.12117413180406,38.7395052577905
16096,1679,"Rua Dom Francisco de Almeida, 1",Belém,Via,BICICLETA,Sheffield standard,7,14,0,Privado,Interdito Micromobilidade,2022-01-13,-9.20979181620134,38.6986763508378
16098,1681,"Rua Direita ao Lumiar, 9",Lumiar,Passeio,BICICLETA,Sheffield standard,2,4,0,Privado,Interdito Micromobilidade,2022-01-14,-9.17214983064242,38.7730745533177
16099,1682,"Rua Dom Luís I, Escola",Misericórdia,Via,BICICLETA,Sheffield standard,5,10,0,Privado,Interdito Micromobilidade,2022-01-18,-9.14973482045702,38.7085521986302
16100,1683,Rua Prof. Fernando de Mello Moser,Lumiar,Passeio,BICICLETA,Sheffield standard,6,12,0,Privado,Interdito Micromobilidade,2022-02-14,-9.17016926231598,38.7734318432092
16101,1684,Rua Prof. Fernando de Mello Moser,Lumiar,Passeio,BICICLETA,Sheffield standard,4,8,0,Privado,Interdito Micromobilidade,2022-02-14,-9.17020291431503,38.7734010379125
16102,1685,"Avenida Almirante Gago Coutinho, 141",Alvalade,Passeio,BICICLETA,Sheffield standard,2,4,0,Privado,Interdito Micromobilidade,2022-01-31,-9.13024152820972,38.7595645570491
16103,1686,"Travessa de Francisco Resende, 59",Benfica,Passeio,BICICLETA,Sheffield standard,8,16,0,Privado,Interdito Micromobilidade,2022-01-31,-9.1961667993826,38.7425375720993
16105,1688,"Rua Major Neutel de Abreu, 11",São Domingos de Benfica,Passeio,BICICLETA,Sheffield standard,8,16,0,Privado,Interdito Micromobilidade,2022-01-18,-9.18130113931119,38.7473657635602
16108,1691,Rua Alexandre de Sá Pinto,Belém,Passeio,BICICLETA,Sheffield standard,4,8,0,Privado,Interdito Micromobilidade,2022-01-28,-9.19343247507991,38.6997205410006
16109,1692,"Avenida Engenheiro Duarte Pacheco, 32",Campolide,Passeio,BICICLETA,Sheffield standard,10,20,0,Privado,Interdito Micromobilidade,2022-01-25,-9.16335485336896,38.7241522332406
